run_id,repetition,treatment,mode,seed,tick,size,density,similar_wanted,income_gap,use_affordability,population,unhappy_count,percent_similar,percent_unhappy,moved_count,stuck_unhappy,stuck_unhappy_fraction,no_movement_ticks,converged,termination_reason,isolation_blue,isolation_orange,dissimilarity,mean_rent_blue,mean_rent_orange
T1_preference_only_s60_g0p0_r23,23,T1_preference_only,extension,610023,37,51,80.0,60.0,0.0,false,2064,0,96.634544,0.000000,1,0,0.000000,0,true,converged,96.771441,96.485524,0.670465,29.962824,27.491873
T1_preference_only_s60_g0p0_r24,24,T1_preference_only,extension,610024,40,51,80.0,60.0,0.0,false,2076,0,96.763754,0.000000,1,0,0.000000,0,true,converged,96.605986,96.907506,0.669612,28.301018,28.440282
T1_preference_only_s60_g0p0_r25,25,T1_preference_only,extension,610025,55,51,80.0,60.0,0.0,false,2106,0,96.879920,0.000000,2,0,0.000000,0,true,converged,96.790342,96.964634,0.700816,27.115506,30.358262
T1_preference_only_s60_g0p0_r26,26,T1_preference_only,extension,610026,42,51,80.0,60.0,0.0,false,2096,0,96.389370,0.000000,1,0,0.000000,0,true,converged,96.364165,96.414228,0.690824,27.573505,29.441802
T1_preference_only_s60_g0p0_r27,27,T1_preference_only,extension,610027,29,51,80.0,60.0,0.0,false,2072,0,96.952297,0.000000,3,0,0.000000,0,true,converged,96.872639,97.027997,0.729840,28.762809,28.646051
T1_preference_only_s60_g0p0_r28,28,T1_preference_only,extension,610028,39,51,80.0,60.0,0.0,false,2104,0,96.764958,0.000000,1,0,0.000000,0,true,converged,96.709377,96.818694,0.660426,28.981876,27.571355
T1_preference_only_s60_g0p0_r29,29,T1_preference_only,extension,610029,43,51,80.0,60.0,0.0,false,2072,0,96.676514,0.000000,1,0,0.000000,0,true,converged,96.670120,96.682884,0.672998,28.680961,28.252711
T1_preference_only_s65_g0p0_r0,0,T1_preference_only,extension,660000,42,51,80.0,65.0,0.0,false,2121,0,98.042754,0.000000,2,0,0.000000,0,true,converged,98.069287,98.015482,0.731786,26.450637,30.206317
T1_preference_only_s65_g0p0_r1,1,T1_preference_only,extension,660001,76,51,80.0,65.0,0.0,false,2090,0,98.163440,0.000000,1,0,0.000000,0,true,converged,98.192011,98.133951,0.720934,28.866059,28.555194
T1_preference_only_s65_g0p0_r2,2,T1_preference_only,extension,660002,57,51,80.0,65.0,0.0,false,2102,0,98.139797,0.000000,2,0,0.000000,0,true,converged,98.057109,98.215734,0.721259,27.242875,30.512575
T1_preference_only_s65_g0p0_r3,3,T1_preference_only,extension,660003,46,51,80.0,65.0,0.0,false,2073,0,98.356401,0.000000,1,0,0.000000,0,true,converged,98.384812,98.326974,0.743569,28.391532,28.358505
T1_preference_only_s65_g0p0_r4,4,T1_preference_only,extension,660004,38,51,80.0,65.0,0.0,false,2074,0,98.041775,0.000000,1,0,0.000000,0,true,converged,97.995546,98.085921,0.748483,26.691200,30.322405
T1_preference_only_s65_g0p0_r5,5,T1_preference_only,extension,660005,52,51,80.0,65.0,0.0,false,2063,0,98.219498,0.000000,1,0,0.000000,0,true,converged,98.222611,98.216374,0.773083,30.206261,27.113248
T1_preference_only_s65_g0p0_r6,6,T1_preference_only,extension,660006,46,51,80.0,65.0,0.0,false,2083,0,98.152392,0.000000,2,0,0.000000,0,true,converged,98.226317,98.072037,0.719620,28.452144,28.018441
T1_preference_only_s65_g0p0_r7,7,T1_preference_only,extension,660007,47,51,80.0,65.0,0.0,false,2073,0,98.250434,0.000000,1,0,0.000000,0,true,converged,98.228663,98.271675,0.727966,27.391602,29.277324
T1_preference_only_s65_g0p0_r8,8,T1_preference_only,extension,660008,69,51,80.0,65.0,0.0,false,2067,0,98.333575,0.000000,1,0,0.000000,0,true,converged,98.316498,98.350308,0.744591,30.400960,27.301778
T1_preference_only_s65_g0p0_r9,9,T1_preference_only,extension,660009,49,51,80.0,65.0,0.0,false,2102,0,98.187948,0.000000,1,0,0.000000,0,true,converged,98.183866,98.192011,0.746911,29.232896,27.413911
T1_preference_only_s65_g0p0_r10,10,T1_preference_only,extension,660010,50,51,80.0,65.0,0.0,false,2084,0,98.063961,0.000000,1,0,0.000000,0,true,converged,98.060623,98.067287,0.690038,28.917375,27.859298
T1_preference_only_s65_g0p0_r11,11,T1_preference_only,extension,660011,58,51,80.0,65.0,0.0,false,2077,0,98.387329,0.000000,1,0,0.000000,0,true,converged,98.406828,98.367347,0.770682,30.278275,26.258163
T1_preference_only_s65_g0p0_r12,12,T1_preference_only,extension,660012,54,51,80.0,65.0,0.0,false,2076,0,98.089355,0.000000,1,0,0.000000,0,true,converged,98.015222,98.158150,0.722069,26.390555,30.702230
T1_preference_only_s65_g0p0_r13,13,T1_preference_only,extension,660013,59,51,80.0,65.0,0.0,false,2072,0,98.222286,0.000000,2,0,0.000000,0,true,converged,98.180742,98.261975,0.713292,29.956296,27.466447
T1_preference_only_s65_g0p0_r14,14,T1_preference_only,extension,660014,49,51,80.0,65.0,0.0,false,2079,0,98.223496,0.000000,1,0,0.000000,0,true,converged,98.313843,98.122919,0.716995,30.257633,27.062593
T1_preference_only_s65_g0p0_r15,15,T1_preference_only,extension,660015,61,51,80.0,65.0,0.0,false,2064,0,98.301394,0.000000,2,0,0.000000,0,true,converged,98.334520,98.266923,0.712924,30.396639,27.304604
T1_preference_only_s65_g0p0_r16,16,T1_preference_only,extension,660016,42,51,80.0,65.0,0.0,false,2092,0,98.083747,0.000000,1,0,0.000000,0,true,converged,98.043762,98.122131,0.719844,27.969434,29.262032
T1_preference_only_s65_g0p0_r17,17,T1_preference_only,extension,660017,54,51,80.0,65.0,0.0,false,2050,0,98.228259,0.000000,1,0,0.000000,0,true,converged,98.255307,98.200360,0.719282,29.902467,27.038128
T1_preference_only_s65_g0p0_r18,18,T1_preference_only,extension,660018,54,51,80.0,65.0,0.0,false,2093,0,98.405013,0.000000,1,0,0.000000,0,true,converged,98.434442,98.374456,0.760755,26.739227,30.438837
T1_preference_only_s65_g0p0_r19,19,T1_preference_only,extension,660019,46,51,80.0,65.0,0.0,false,2095,0,98.153671,0.000000,1,0,0.000000,0,true,converged,98.180800,98.125721,0.727074,27.673548,30.227972
T1_preference_only_s65_g0p0_r20,20,T1_preference_only,extension,660020,50,51,80.0,65.0,0.0,false,2087,0,97.994557,0.000000,1,0,0.000000,0,true,converged,98.041958,97.944803,0.684673,27.458366,29.558598
T1_preference_only_s65_g0p0_r21,21,T1_preference_only,extension,660021,69,51,80.0,65.0,0.0,false,2082,0,98.379464,0.000000,2,0,0.000000,0,true,converged,98.342866,98.414480,0.739032,30.675199,26.485903
T1_preference_only_s65_g0p0_r22,22,T1_preference_only,extension,660022,59,51,80.0,65.0,0.0,false,2066,0,98.444767,0.000000,1,0,0.000000,0,true,converged,98.439551,98.449949,0.708706,27.610493,28.886735
T1_preference_only_s65_g0p0_r23,23,T1_preference_only,extension,660023,46,51,80.0,65.0,0.0,false,2064,0,98.089544,0.000000,1,0,0.000000,0,true,converged,98.113751,98.064707,0.721140,26.981041,30.522417
T1_preference_only_s65_g0p0_r24,24,T1_preference_only,extension,660024,63,51,80.0,65.0,0.0,false,2050,0,98.183429,0.000000,1,0,0.000000,0,true,converged,98.213508,98.152321,0.726109,27.964782,28.506384
T1_preference_only_s65_g0p0_r25,25,T1_preference_only,extension,660025,46,51,80.0,65.0,0.0,false,2061,0,98.195576,0.000000,3,0,0.000000,0,true,converged,98.250071,98.137579,0.745552,28.892903,28.654590
T1_preference_only_s65_g0p0_r26,26,T1_preference_only,extension,660026,57,51,80.0,65.0,0.0,false,2109,0,98.406931,0.000000,1,0,0.000000,0,true,converged,98.450666,98.360656,0.737657,27.067460,30.431191
T1_preference_only_s65_g0p0_r27,27,T1_preference_only,extension,660027,53,51,80.0,65.0,0.0,false,2072,0,98.227775,0.000000,1,0,0.000000,0,true,converged,98.180734,98.272444,0.729040,28.024927,28.674774
T1_preference_only_s65_g0p0_r28,28,T1_preference_only,extension,660028,46,51,80.0,65.0,0.0,false,2070,0,98.273861,0.000000,1,0,0.000000,0,true,converged,98.250257,98.296837,0.724054,29.109617,27.832994
T1_preference_only_s65_g0p0_r29,29,T1_preference_only,extension,660029,48,51,80.0,65.0,0.0,false,2099,0,97.832861,0.000000,1,0,0.000000,0,true,converged,97.861635,97.803302,0.674437,28.871951,28.006729
T1_preference_only_s70_g0p0_r0,0,T1_preference_only,extension,710000,79,51,80.0,70.0,0.0,false,2049,0,99.465472,0.000000,1,1,0.000488,0,true,converged,99.478065,99.452258,0.722521,26.638461,30.807411
T1_preference_only_s70_g0p0_r1,1,T1_preference_only,extension,710001,81,51,80.0,70.0,0.0,false,2066,0,99.448919,0.000000,1,0,0.000000,0,true,converged,99.451862,99.445944,0.787179,28.361102,29.510287
T1_preference_only_s70_g0p0_r2,2,T1_preference_only,extension,710002,90,51,80.0,70.0,0.0,false,2111,0,99.646066,0.000000,1,0,0.000000,0,true,converged,99.651661,99.640288,0.804301,27.671403,29.049049
T1_preference_only_s70_g0p0_r3,3,T1_preference_only,extension,710003,76,51,80.0,70.0,0.0,false,2110,0,99.604312,0.000000,3,0,0.000000,0,true,converged,99.605818,99.602794,0.808980,30.192213,26.978680
T1_preference_only_s70_g0p0_r4,4,T1_preference_only,extension,710004,87,51,80.0,70.0,0.0,false,2076,0,99.594972,0.000000,1,0,0.000000,0,true,converged,99.591837,99.598060,0.803576,25.654452,31.102228
T1_preference_only_s70_g0p0_r5,5,T1_preference_only,extension,710005,92,51,80.0,70.0,0.0,false,2078,0,99.476069,0.000000,2,0,0.000000,0,true,converged,99.478800,99.473310,0.806815,28.981332,28.041543
T1_preference_only_s70_g0p0_r6,6,T1_preference_only,extension,710006,80,51,80.0,70.0,0.0,false,2107,0,99.684845,0.000000,1,0,0.000000,0,true,converged,99.678905,99.690569,0.829732,32.490401,25.700170
T1_preference_only_s70_g0p0_r7,7,T1_preference_only,extension,710007,68,51,80.0,70.0,0.0,false,2055,0,99.660249,0.000000,1,0,0.000000,0,true,converged,99.655073,99.665272,0.818612,29.036441,27.025591
T1_preference_only_s70_g0p0_r8,8,T1_preference_only,extension,710008,62,51,80.0,70.0,0.0,false,2101,0,99.418202,0.000000,2,0,0.000000,0,true,converged,99.397763,99.437299,0.773584,29.974551,27.698447
T1_preference_only_s70_g0p0_r9,9,T1_preference_only,extension,710009,82,51,80.0,70.0,0.0,false,2053,0,99.514355,0.000000,2,0,0.000000,0,true,converged,99.525140,99.503069,0.827760,26.818437,29.438237
T1_preference_only_s70_g0p0_r10,10,T1_preference_only,extension,710010,92,51,80.0,70.0,0.0,false,2094,0,99.611650,0.000000,1,0,0.000000,0,true,converged,99.596076,99.626068,0.802194,27.993976,27.667437
T1_preference_only_s70_g0p0_r11,11,T1_preference_only,extension,710011,68,51,80.0,70.0,0.0,false,2067,0,99.489579,0.000000,2,0,0.000000,0,true,converged,99.466983,99.510337,0.760502,27.005682,30.506613
T1_preference_only_s70_g0p0_r12,12,T1_preference_only,extension,710012,83,51,80.0,70.0,0.0,false,2119,0,99.509470,0.000000,1,0,0.000000,0,true,converged,99.512195,99.506714,0.842361,30.473609,26.344754
T1_preference_only_s70_g0p0_r13,13,T1_preference_only,extension,710013,83,51,80.0,70.0,0.0,false,2075,0,99.608172,0.000000,3,0,0.000000,0,true,converged,99.613366,99.602837,0.784480,31.106242,26.733414
T1_preference_only_s70_g0p0_r14,14,T1_preference_only,extension,710014,72,51,80.0,70.0,0.0,false,2085,0,99.502144,0.000000,2,0,0.000000,0,true,converged,99.493956,99.510071,0.814342,29.441523,28.559753
T1_preference_only_s70_g0p0_r15,15,T1_preference_only,extension,710015,93,51,80.0,70.0,0.0,false,2091,0,99.580478,0.000000,1,0,0.000000,0,true,converged,99.575432,99.585406,0.824990,29.734918,27.120660
T1_preference_only_s70_g0p0_r16,16,T1_preference_only,extension,710016,90,51,80.0,70.0,0.0,false,2046,0,99.526882,0.000000,1,0,0.000000,0,true,converged,99.520279,99.533305,0.773093,27.095683,30.553711
T1_preference_only_s70_g0p0_r17,17,T1_preference_only,extension,710017,74,51,80.0,70.0,0.0,false,2083,0,99.552635,0.000000,1,0,0.000000,0,true,converged,99.560319,99.544678,0.777341,26.755696,31.715195
T1_preference_only_s70_g0p0_r18,18,T1_preference_only,extension,710018,77,51,80.0,70.0,0.0,false,2088,0,99.678097,0.000000,1,0,0.000000,0,true,converged,99.691151,99.663890,0.823171,27.392406,29.842956
T1_preference_only_s70_g0p0_r19,19,T1_preference_only,extension,710019,76,51,80.0,70.0,0.0,false,2086,0,99.459385,0.000000,1,0,0.000000,0,true,converged,99.440539,99.477001,0.799606,26.857014,29.931725
T1_preference_only_s70_g0p0_r20,20,T1_preference_only,extension,710020,84,51,80.0,70.0,0.0,false,2081,0,99.466142,0.000000,1,0,0.000000,0,true,converged,99.480306,99.451184,0.767236,28.850776,28.569709
T1_preference_only_s70_g0p0_r21,21,T1_preference_only,extension,710021,63,51,80.0,70.0,0.0,false,2077,0,99.580243,0.000000,1,0,0.000000,0,true,converged,99.590052,99.569954,0.839352,30.165311,27.396710
T1_preference_only_s70_g0p0_r22,22,T1_preference_only,extension,710022,62,51,80.0,70.0,0.0,false,2098,0,99.433154,0.000000,1,0,0.000000,0,true,converged,99.428093,99.438125,0.808368,29.087644,28.308698
T1_preference_only_s70_g0p0_r23,23,T1_preference_only,extension,710023,53,51,80.0,70.0,0.0,false,2061,0,99.447670,0.000000,2,0,0.000000,0,true,converged,99.440379,99.454774,0.788846,29.028330,27.518712
T1_preference_only_s70_g0p0_r24,24,T1_preference_only,extension,710024,72,51,80.0,70.0,0.0,false,2073,0,99.534227,0.000000,2,0,0.000000,0,true,converged,99.519441,99.548131,0.788091,30.542122,26.409558
T1_preference_only_s70_g0p0_r25,25,T1_preference_only,extension,710025,71,51,80.0,70.0,0.0,false,2072,0,99.620627,0.000000,3,0,0.000000,0,true,converged,99.617510,99.623693,0.824407,31.907288,25.896058
T1_preference_only_s70_g0p0_r26,26,T1_preference_only,extension,710026,61,51,80.0,70.0,0.0,false,2066,0,99.561404,0.000000,1,0,0.000000,0,true,converged,99.561217,99.561590,0.791643,29.890073,27.318974
T1_preference_only_s70_g0p0_r27,27,T1_preference_only,extension,710027,63,51,80.0,70.0,0.0,false,2046,0,99.582253,0.000000,1,0,0.000000,0,true,converged,99.597278,99.566063,0.795702,27.303224,29.342356
T1_preference_only_s70_g0p0_r28,28,T1_preference_only,extension,710028,85,51,80.0,70.0,0.0,false,2082,0,99.581240,0.000000,1,0,0.000000,0,true,converged,99.575552,99.586777,0.813126,26.349569,30.817012
T1_preference_only_s70_g0p0_r29,29,T1_preference_only,extension,710029,73,51,80.0,70.0,0.0,false,2078,0,99.523943,0.000000,1,0,0.000000,0,true,converged,99.520587,99.527253,0.823992,29.245841,27.722347
T2_income_only_s0_g0p0_r0,0,T2_income_only,extension,10000,1,51,80.0,0.0,0.0,true,2063,0,49.846199,0.000000,191,0,0.000000,0,true,converged,49.153549,50.520231,0.188529,25.578287,25.278490
T2_income_only_s0_g0p0_r1,1,T2_income_only,extension,10001,1,51,80.0,0.0,0.0,true,2070,0,50.401636,0.000000,199,0,0.000000,0,true,converged,51.023940,49.763314,0.199570,25.756892,25.904384
T2_income_only_s0_g0p0_r2,2,T2_income_only,extension,10002,1,51,80.0,0.0,0.0,true,2081,0,50.028944,0.000000,195,0,0.000000,0,true,converged,51.604765,48.347046,0.164926,26.189538,25.403882
T2_income_only_s0_g0p0_r3,3,T2_income_only,extension,10003,1,51,80.0,0.0,0.0,true,2101,0,49.823222,0.000000,206,0,0.000000,0,true,converged,50.667408,48.949640,0.175449,25.846989,25.539799
T2_income_only_s0_g0p0_r4,4,T2_income_only,extension,10004,1,51,80.0,0.0,0.0,true,2050,0,48.771878,0.000000,220,0,0.000000,0,true,converged,48.053691,49.470477,0.158988,25.428559,25.452585
T2_income_only_s0_g0p0_r5,5,T2_income_only,extension,10005,1,51,80.0,0.0,0.0,true,2074,0,50.704225,0.000000,205,0,0.000000,0,true,converged,50.846967,50.560652,0.200340,25.703218,25.805132
T2_income_only_s0_g0p0_r6,6,T2_income_only,extension,10006,1,51,80.0,0.0,0.0,true,2122,0,50.351967,0.000000,211,0,0.000000,0,true,converged,50.214533,50.488644,0.173539,25.387090,25.594442
T2_income_only_s0_g0p0_r7,7,T2_income_only,extension,10007,1,51,80.0,0.0,0.0,true,2101,0,50.231774,0.000000,229,0,0.000000,0,true,converged,49.680443,50.771155,0.169589,25.133006,25.885510
T2_income_only_s0_g0p0_r8,8,T2_income_only,extension,10008,1,51,80.0,0.0,0.0,true,2066,0,50.226641,0.000000,195,0,0.000000,0,true,converged,52.083333,48.220262,0.205315,25.314455,26.113240
T2_income_only_s0_g0p0_r9,9,T2_income_only,extension,10009,1,51,80.0,0.0,0.0,true,2108,0,50.492819,0.000000,198,0,0.000000,0,true,converged,49.073001,51.835616,0.178311,25.990404,25.853078
T2_income_only_s0_g0p0_r10,10,T2_income_only,extension,10010,1,51,80.0,0.0,0.0,true,2068,0,49.213516,0.000000,208,0,0.000000,0,true,converged,47.681920,50.657988,0.174642,25.363618,25.869479
T2_income_only_s0_g0p0_r11,11,T2_income_only,extension,10011,1,51,80.0,0.0,0.0,true,2089,0,49.205233,0.000000,210,0,0.000000,0,true,converged,49.205233,49.205233,0.187248,25.124580,25.123763
T2_income_only_s0_g0p0_r12,12,T2_income_only,extension,10012,1,51,80.0,0.0,0.0,true,2099,0,50.161995,0.000000,227,0,0.000000,0,true,converged,49.543639,50.765377,0.188490,25.685899,25.653041
T2_income_only_s0_g0p0_r13,13,T2_income_only,extension,10013,1,51,80.0,0.0,0.0,true,2079,0,49.415837,0.000000,209,0,0.000000,0,true,converged,50.902982,47.835788,0.180425,25.503760,25.598968
T2_income_only_s0_g0p0_r14,14,T2_income_only,extension,10014,1,51,80.0,0.0,0.0,true,2100,0,49.059539,0.000000,198,0,0.000000,0,true,converged,49.790912,48.306544,0.181440,25.786751,25.387084
T2_income_only_s0_g0p0_r15,15,T2_income_only,extension,10015,1,51,80.0,0.0,0.0,true,2078,0,49.756586,0.000000,224,0,0.000000,0,true,converged,51.553224,47.821561,0.183023,25.528044,25.206903
T2_income_only_s0_g0p0_r16,16,T2_income_only,extension,10016,1,51,80.0,0.0,0.0,true,2059,0,50.939822,0.000000,219,0,0.000000,0,true,converged,51.167513,50.709999,0.206574,24.636679,25.790178
T2_income_only_s0_g0p0_r17,17,T2_income_only,extension,10017,1,51,80.0,0.0,0.0,true,2083,0,49.754193,0.000000,212,0,0.000000,0,true,converged,49.557265,49.949590,0.194534,26.234071,25.608613
T2_income_only_s0_g0p0_r18,18,T2_income_only,extension,10018,1,51,80.0,0.0,0.0,true,2080,0,50.164356,0.000000,203,0,0.000000,0,true,converged,51.169304,49.117175,0.186164,25.072227,25.571600
T2_income_only_s0_g0p0_r19,19,T2_income_only,extension,10019,1,51,80.0,0.0,0.0,true,2068,0,49.079217,0.000000,199,0,0.000000,0,true,converged,49.212828,48.944900,0.168418,25.959727,26.114596
T2_income_only_s0_g0p0_r20,20,T2_income_only,extension,10020,1,51,80.0,0.0,0.0,true,2098,0,50.824989,0.000000,211,0,0.000000,0,true,converged,51.387146,50.249679,0.209924,25.484711,25.393724
T2_income_only_s0_g0p0_r21,21,T2_income_only,extension,10021,1,51,80.0,0.0,0.0,true,2081,0,49.174730,0.000000,217,0,0.000000,0,true,converged,49.929913,48.396417,0.172595,25.134643,25.232568
T2_income_only_s0_g0p0_r22,22,T2_income_only,extension,10022,1,51,80.0,0.0,0.0,true,2071,0,50.239027,0.000000,218,0,0.000000,0,true,converged,50.766805,49.699810,0.164575,25.903066,25.243814
T2_income_only_s0_g0p0_r23,23,T2_income_only,extension,10023,1,51,80.0,0.0,0.0,true,2126,0,49.567723,0.000000,226,0,0.000000,0,true,converged,49.856734,49.275362,0.184447,25.548646,25.267942
T2_income_only_s0_g0p0_r24,24,T2_income_only,extension,10024,1,51,80.0,0.0,0.0,true,2096,0,49.600228,0.000000,204,0,0.000000,0,true,converged,50.309685,48.870220,0.203615,25.874110,25.621189
T2_income_only_s0_g0p0_r25,25,T2_income_only,extension,10025,1,51,80.0,0.0,0.0,true,2069,0,49.956357,0.000000,193,0,0.000000,0,true,converged,50.475094,49.426639,0.152860,25.407761,26.027594
T2_income_only_s0_g0p0_r26,26,T2_income_only,extension,10026,1,51,80.0,0.0,0.0,true,2108,0,48.550525,0.000000,236,0,0.000000,0,true,converged,48.386650,48.713362,0.184362,25.158479,25.173041
T2_income_only_s0_g0p0_r27,27,T2_income_only,extension,10027,1,51,80.0,0.0,0.0,true,2097,0,49.718151,0.000000,220,0,0.000000,0,true,converged,48.003498,51.323329,0.192795,25.541841,25.260169
T2_income_only_s0_g0p0_r28,28,T2_income_only,extension,10028,1,51,80.0,0.0,0.0,true,2106,0,49.788016,0.000000,192,0,0.000000,0,true,converged,50.604755,48.943814,0.203467,26.286128,24.991208
T2_income_only_s0_g0p0_r29,29,T2_income_only,extension,10029,1,51,80.0,0.0,0.0,true,2079,0,50.248051,0.000000,231,0,0.000000,0,true,converged,50.549451,49.942955,0.183427,25.222825,25.262065
T2_income_only_s0_g0p25_r0,0,T2_income_only,extension,10250,1,51,80.0,0.0,0.25,true,2046,0,49.814237,0.000000,207,0,0.000000,0,true,converged,49.453675,50.169692,0.194812,25.829081,25.835385
T2_income_only_s0_g0p25_r1,1,T2_income_only,extension,10251,1,51,80.0,0.0,0.25,true,2033,0,50.280006,0.000000,217,0,0.000000,0,true,converged,49.219354,51.297257,0.198960,25.771111,25.715262
T2_income_only_s0_g0p25_r2,2,T2_income_only,extension,10252,1,51,80.0,0.0,0.25,true,2043,0,51.054915,0.000000,199,0,0.000000,0,true,converged,49.731059,52.310832,0.199860,26.145135,25.320492
T2_income_only_s0_g0p25_r3,3,T2_income_only,extension,10253,1,51,80.0,0.0,0.25,true,2039,0,50.142450,0.000000,204,0,0.000000,0,true,converged,50.498735,49.781000,0.171612,26.147239,24.822317
T2_income_only_s0_g0p25_r4,4,T2_income_only,extension,10254,1,51,80.0,0.0,0.25,true,2072,0,50.469585,0.000000,215,0,0.000000,0,true,converged,51.014576,49.912332,0.173969,26.041794,24.909622
T2_income_only_s0_g0p25_r5,5,T2_income_only,extension,10255,1,51,80.0,0.0,0.25,true,2095,0,50.098786,0.000000,199,0,0.000000,0,true,converged,48.574753,51.535088,0.210590,25.885429,25.164293
T2_income_only_s0_g0p25_r6,6,T2_income_only,extension,10256,1,51,80.0,0.0,0.25,true,2079,0,49.978550,0.000000,220,0,0.000000,0,true,converged,50.787845,49.142192,0.199552,25.756726,24.919597
T2_income_only_s0_g0p25_r7,7,T2_income_only,extension,10257,1,51,80.0,0.0,0.25,true,2075,0,49.753051,0.000000,217,0,0.000000,0,true,converged,48.411633,51.026476,0.198341,26.511296,24.994752
T2_income_only_s0_g0p25_r8,8,T2_income_only,extension,10258,1,51,80.0,0.0,0.25,true,2091,0,50.626959,0.000000,198,0,0.000000,0,true,converged,49.467697,51.734225,0.184915,26.340906,25.233943
T2_income_only_s0_g0p25_r9,9,T2_income_only,extension,10259,1,51,80.0,0.0,0.25,true,2086,0,51.675738,0.000000,206,0,0.000000,0,true,converged,50.844988,52.478873,0.228569,26.009791,25.120448
T2_income_only_s0_g0p25_r10,10,T2_income_only,extension,10260,1,51,80.0,0.0,0.25,true,2096,0,50.156028,0.000000,213,0,0.000000,0,true,converged,48.640748,51.584459,0.202160,26.353872,24.350280
T2_income_only_s0_g0p25_r11,11,T2_income_only,extension,10261,1,51,80.0,0.0,0.25,true,2091,0,49.295977,0.000000,192,0,0.000000,0,true,converged,49.186465,49.405018,0.187698,26.321834,25.694362
T2_income_only_s0_g0p25_r12,12,T2_income_only,extension,10262,1,51,80.0,0.0,0.25,true,2043,0,50.545183,0.000000,195,0,0.000000,0,true,converged,50.984456,50.097965,0.179955,26.544726,25.127346
T2_income_only_s0_g0p25_r13,13,T2_income_only,extension,10263,1,51,80.0,0.0,0.25,true,2092,0,48.879433,0.000000,224,0,0.000000,0,true,converged,50.138351,47.555297,0.192017,25.863731,25.095259
T2_income_only_s0_g0p25_r14,14,T2_income_only,extension,10264,1,51,80.0,0.0,0.25,true,2102,0,50.816901,0.000000,208,0,0.000000,0,true,converged,50.858429,50.775303,0.178211,24.994861,26.060999
T2_income_only_s0_g0p25_r15,15,T2_income_only,extension,10265,1,51,80.0,0.0,0.25,true,2062,0,49.948778,0.000000,227,0,0.000000,0,true,converged,49.809216,50.087566,0.185723,26.379723,24.535783
T2_income_only_s0_g0p25_r16,16,T2_income_only,extension,10266,1,51,80.0,0.0,0.25,true,2075,0,50.914327,0.000000,209,0,0.000000,0,true,converged,48.852213,52.816609,0.206760,25.590845,25.111220
T2_income_only_s0_g0p25_r17,17,T2_income_only,extension,10267,1,51,80.0,0.0,0.25,true,2078,0,49.705417,0.000000,217,0,0.000000,0,true,converged,49.098313,50.298211,0.170023,25.805595,25.370801
T2_income_only_s0_g0p25_r18,18,T2_income_only,extension,10268,1,51,80.0,0.0,0.25,true,2125,0,49.013889,0.000000,203,0,0.000000,0,true,converged,50.438774,47.504648,0.168019,26.362024,25.416298
T2_income_only_s0_g0p25_r19,19,T2_income_only,extension,10269,1,51,80.0,0.0,0.25,true,2088,0,49.785714,0.000000,207,0,0.000000,0,true,converged,48.723559,50.804759,0.171556,26.217326,24.933089
T2_income_only_s0_g0p25_r20,20,T2_income_only,extension,10270,1,51,80.0,0.0,0.25,true,2096,0,50.269274,0.000000,210,0,0.000000,0,true,converged,50.035597,50.500776,0.157627,26.076019,25.143295
T2_income_only_s0_g0p25_r21,21,T2_income_only,extension,10271,1,51,80.0,0.0,0.25,true,2082,0,50.107589,0.000000,212,0,0.000000,0,true,converged,50.638660,49.564965,0.212175,26.074076,24.894180
T2_income_only_s0_g0p25_r22,22,T2_income_only,extension,10272,1,51,80.0,0.0,0.25,true,2108,0,49.474993,0.000000,236,0,0.000000,0,true,converged,49.144764,49.800961,0.172609,26.400758,24.032688
T2_income_only_s0_g0p25_r23,23,T2_income_only,extension,10273,1,51,80.0,0.0,0.25,true,2073,0,50.372208,0.000000,186,0,0.000000,0,true,converged,49.086553,51.594533,0.217515,26.647373,24.936626
T2_income_only_s0_g0p25_r24,24,T2_income_only,extension,10274,1,51,80.0,0.0,0.25,true,2074,0,49.876436,0.000000,192,0,0.000000,0,true,converged,49.722951,50.028986,0.200682,26.198611,25.447496
T2_income_only_s0_g0p25_r25,25,T2_income_only,extension,10275,1,51,80.0,0.0,0.25,true,2092,0,50.702427,0.000000,222,0,0.000000,0,true,converged,50.667424,50.737379,0.203621,25.802248,25.245679
T2_income_only_s0_g0p25_r26,26,T2_income_only,extension,10276,1,51,80.0,0.0,0.25,true,2071,0,50.123242,0.000000,194,0,0.000000,0,true,converged,51.941883,48.161543,0.187584,26.115293,25.207137
T2_income_only_s0_g0p25_r27,27,T2_income_only,extension,10277,1,51,80.0,0.0,0.25,true,2043,0,50.771304,0.000000,168,0,0.000000,0,true,converged,50.489532,51.049888,0.200362,25.773372,25.880924
T2_income_only_s0_g0p25_r28,28,T2_income_only,extension,10278,1,51,80.0,0.0,0.25,true,2101,0,49.733371,0.000000,219,0,0.000000,0,true,converged,49.306538,50.153075,0.185277,25.677648,25.096244
T2_income_only_s0_g0p25_r29,29,T2_income_only,extension,10279,1,51,80.0,0.0,0.25,true,2035,0,49.082155,0.000000,191,0,0.000000,0,true,converged,47.809994,50.293772,0.187865,25.847609,25.174656
T2_income_only_s0_g0p5_r0,0,T2_income_only,extension,10500,1,51,80.0,0.0,0.5,true,2025,0,50.395017,0.000000,207,0,0.000000,0,true,converged,48.395764,52.245137,0.199149,26.000213,25.352925
