run_id,repetition,treatment,mode,seed,tick,size,density,similar_wanted,income_gap,use_affordability,population,unhappy_count,percent_similar,percent_unhappy,moved_count,stuck_unhappy,stuck_unhappy_fraction,no_movement_ticks,converged,termination_reason,isolation_blue,isolation_orange,dissimilarity,mean_rent_blue,mean_rent_orange
single,0,,baseline,1000,0,51,80.0,15.0,0.0,true,2078,92,50.593004,4.427334,0,0,0.000000,0,false,running,49.454769,51.681104,0.198897,0.000000,0.000000
single,0,,baseline,1000,1,51,80.0,15.0,0.0,true,2078,23,53.760529,1.106833,87,0,0.000000,0,false,running,52.881668,54.607206,0.225092,0.000000,0.000000
single,0,,baseline,1000,2,51,80.0,15.0,0.0,true,2078,9,54.671489,0.433109,22,0,0.000000,0,false,running,53.808354,55.502959,0.232266,0.000000,0.000000
single,0,,baseline,1000,3,51,80.0,15.0,0.0,true,2078,3,55.056518,0.144370,9,0,0.000000,0,false,running,54.305854,55.782918,0.236927,0.000000,0.000000
single,0,,baseline,1000,4,51,80.0,15.0,0.0,true,2078,1,55.110039,0.048123,3,0,0.000000,0,false,running,54.367147,55.829131,0.236892,0.000000,0.000000
single,0,,baseline,1000,5,51,80.0,15.0,0.0,true,2078,1,55.162020,0.048123,1,0,0.000000,0,false,running,54.448017,55.853984,0.237872,0.000000,0.000000
single,0,,baseline,1000,6,51,80.0,15.0,0.0,true,2078,1,55.237378,0.048123,1,0,0.000000,0,false,running,54.489733,55.960854,0.238500,0.000000,0.000000
single,0,,baseline,1000,7,51,80.0,15.0,0.0,true,2078,2,55.290926,0.096246,1,0,0.000000,0,false,running,54.523152,56.033205,0.239445,0.000000,0.000000
single,0,,baseline,1000,8,51,80.0,15.0,0.0,true,2078,3,55.289331,0.144370,2,0,0.000000,0,false,running,54.514794,56.037932,0.239445,0.000000,0.000000
single,0,,baseline,1000,9,51,80.0,15.0,0.0,true,2078,3,55.274262,0.144370,2,0,0.000000,0,false,running,54.492487,56.029630,0.239445,0.000000,0.000000
single,0,,baseline,1000,10,51,80.0,15.0,0.0,true,2078,1,55.409885,0.048123,3,0,0.000000,0,false,running,54.665237,56.130467,0.241406,0.000000,0.000000
single,0,,baseline,1000,11,51,80.0,15.0,0.0,true,2078,0,55.416604,0.000000,1,0,0.000000,0,true,converged,54.665237,56.143471,0.241406,0.000000,0.000000
