run_id,repetition,treatment,mode,seed,tick,size,density,similar_wanted,income_gap,use_affordability,population,unhappy_count,percent_similar,percent_unhappy,moved_count,stuck_unhappy,stuck_unhappy_fraction,no_movement_ticks,converged,termination_reason,isolation_blue,isolation_orange,dissimilarity,mean_rent_blue,mean_rent_orange
single,0,,extension,1002,0,51,80.0,0.0,1.0,true,2078,218,51.363568,10.490857,0,0,0.000000,0,false,running,49.688279,52.930884,0.199871,28.772217,28.626492
single,0,,extension,1002,1,51,80.0,0.0,1.0,true,2078,0,51.321681,0.000000,218,0,0.000000,0,true,converged,48.799757,53.606828,0.203242,27.129276,24.109199
